file_name,has_opinion_text,opinion_word_count,has_reasoning_summary_text,reasoning_summary_word_count,has_topic_text,thinking_flag,age,biological_sex,children,city_of_living,current_marital_status,education_level,employment_status,gender,hobbies,marital_status,migration_status,occupation,ocean.agreeableness.level,ocean.agreeableness.score,ocean.conscientiousness.level,ocean.conscientiousness.score,ocean.extraversion.level,ocean.extraversion.score,ocean.neuroticism.level,ocean.neuroticism.score,ocean.openness.level,ocean.openness.score,parents_education.parent_1,parents_education.parent_2,psychological_feature,religious_beliefs,sexual_orientation,time_onsocialmedia
20260220_184437_0f3337a6e7_result.json,yes,275,yes,110,yes,con thinking,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260220_184447_f7f1d04607_result.json,yes,235,yes,106,yes,con thinking,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260220_184503_961bbd51b8_result.json,yes,286,yes,108,yes,con thinking,48,female,5,Washington DC,,PhD,employed full-time,man,painting;rock climbing;gardening;knitting;volunteering,married,immigrant,translator,low,12,low,5,high,81,low,30,high,91,PhD,PhD,with good mental health,Islam,heterosexual,You spend a few times monthly on social media
20260220_184518_e69c9d4acc_result.json,yes,331,yes,115,yes,con thinking,75,male,0,New York,,no formal education,retired,man,gardening;hiking;birdwatching,divorced,native American,plumber,low,28,moderate,46,low,30,high,90,high,84,vocational diploma,PhD,normal,Atheist,heterosexual,You spend roughly one hour daily on social media
20260220_184531_2f53340bb2_result.json,yes,206,yes,151,yes,con thinking,21,female,1,Naples,,vocational diploma,unemployed,woman,knitting;yoga;volunteering,divorced,native Italian,carpenter,high,99,low,2,low,31,moderate,62,moderate,37,lower secondary,bachelor's degree,creative,Islam,heterosexual,You spend several hours daily on social media
20260220_184543_f4ef4f205c_result.json,yes,304,yes,89,yes,con thinking,63,female,2,Philadelphia,,bachelor's degree,student,woman,board games;birdwatching;cycling,in a relationship,native American,delivery driver,high,94,low,25,moderate,61,low,7,moderate,48,primary school,master's degree,creative,Atheist,heterosexual,You spend roughly a few times weekly on social media
20260220_184557_631893715a_result.json,yes,335,yes,101,yes,con thinking,89,male,1,Chicago,,vocational diploma,retired,transgender,volunteering;photography;baking,married,immigrant,fitness trainer,low,29,low,13,high,88,low,2,moderate,34,primary school,lower secondary,anxious,Christianity,homosexual,You spend a few times monthly on social media
20260220_184609_1605a2a3f7_result.json,yes,300,yes,111,yes,con thinking,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260220_184620_2581d74e16_result.json,yes,262,yes,109,yes,con thinking,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260220_184636_b659f18e38_result.json,yes,278,yes,90,yes,con thinking,73,female,3,Chicago,,upper secondary,employed full-time,agender,volunteering;cinema;classical music;yoga;baking,in a relationship,native American,carpenter,low,16,low,23,low,5,low,7,low,10,no formal education,master's degree,anxious,Christianity,heterosexual,You spend a few times monthly on social media
20260220_184651_ef4d78dc88_result.json,yes,336,yes,100,yes,con thinking,51,male,0,Naples,,vocational diploma,self-employed,woman,board games;football (calcio);cooking,in a relationship,native Italian,barista,low,19,high,77,low,16,high,99,high,92,upper secondary,primary school,with good mental health,Christianity,homosexual,You spend a few times monthly on social media
20260220_184702_4e76e9bce0_result.json,yes,246,yes,144,yes,con thinking,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260220_184712_2184b0fba4_result.json,yes,249,yes,71,yes,con thinking,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260220_184723_52a80e8836_result.json,yes,286,yes,97,yes,con thinking,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260220_184743_a7a69120e4_result.json,yes,369,yes,143,yes,con thinking,90,female,3,Washington DC,,lower secondary,unemployed,woman,yoga;photography;volunteering;videogames,married,native American,carpenter,high,100,moderate,57,high,98,moderate,33,moderate,33,vocational diploma,vocational diploma,curious,Islam,bisexual,You spend a few times monthly on social media
20260220_184800_1a8069a140_result.json,yes,306,yes,97,yes,con thinking,18,male,1,Kansas City,,PhD,retired,man,volunteering;yoga;rock climbing;baking,divorced,native American,cleaner,low,2,high,75,low,9,moderate,48,high,95,upper secondary,master's degree,with good mental health,Christianity,asexual,You spend roughly a few times weekly on social media
20260220_184812_29fa7f50da_result.json,yes,300,yes,91,yes,con thinking,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260220_184825_2dc97cb60c_result.json,yes,268,yes,161,yes,con thinking,54,male,1,New York,,upper secondary,self-employed,woman,football (calcio);rock climbing,married,native American,delivery driver,low,20,moderate,60,high,91,moderate,65,low,23,primary school,vocational diploma,normal,Islam,homosexual,You spend several hours daily on social media
20260220_184833_d120eab790_result.json,yes,218,yes,31,yes,con thinking,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260220_184847_01d80369c9_result.json,yes,271,yes,142,yes,con thinking,74,female,3,Bologna,,PhD,retired,genderqueer,yoga;hiking;classical music;birdwatching;reading novels,widowed,native Italian,mechanic,low,30,moderate,57,low,13,high,70,low,7,upper secondary,no formal education,creative,Agnostic,heterosexual,You spend roughly a few times weekly on social media
20260220_184857_b1c395b77a_result.json,yes,249,yes,99,yes,con thinking,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260220_184908_5fa8d332ab_result.json,yes,275,yes,86,yes,con thinking,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260220_184920_5b762bb981_result.json,yes,285,yes,133,yes,con thinking,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260220_184932_96ba9a4dbd_result.json,yes,296,yes,62,yes,con thinking,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260220_184946_083632bc25_result.json,yes,278,yes,135,yes,con thinking,27,female,1,Rome,,upper secondary,self-employed,agender,knitting;cooking;cinema;travel,widowed,native Italian,waiter/waitress,moderate,48,high,84,high,78,low,30,high,75,no formal education,PhD,creative,Judaism,bisexual,You spend several hours daily on social media
20260220_184959_4071c13383_result.json,yes,295,yes,128,yes,con thinking,54,female,1,New York,,master's degree,employed full-time,man,gardening;volunteering;baking;rock climbing;painting,married,native American,engineer,low,21,moderate,44,high,94,low,10,low,20,vocational diploma,PhD,creative,Agnostic,homosexual,You spend roughly one hour daily on social media
20260220_185013_ed67b11839_result.json,yes,272,yes,143,yes,con thinking,77,male,5,Rome,,PhD,retired,woman,running;reading novels;cooking;birdwatching,single,native Italian,fitness trainer,low,10,moderate,53,low,19,low,7,high,75,bachelor's degree,PhD,with good mental health,Christianity,heterosexual,You spend a few times monthly on social media
20260220_185025_3918114c6a_result.json,yes,295,yes,118,yes,con thinking,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260220_185036_42231c80c8_result.json,yes,258,yes,68,yes,con thinking,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260220_185048_a0fd424bfe_result.json,yes,264,yes,92,yes,con thinking,64,male,1,Bari,,master's degree,student,woman,videogames;football (calcio),in a relationship,native Italian,nurse,moderate,65,low,0,high,83,low,11,low,8,no formal education,vocational diploma,with good mental health,Islam,heterosexual,You spend roughly a few times weekly on social media
20260220_185100_2dccfa0c1d_result.json,yes,308,yes,68,yes,con thinking,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260220_185112_2b0f1ff297_result.json,yes,233,yes,84,yes,con thinking,80,female,1,New York,,bachelor's degree,self-employed,man,cooking;board games;reading novels;running,single,native American,pharmacist,high,86,high,95,high,83,low,3,high,72,master's degree,vocational diploma,anxious,Buddhism,heterosexual,You have no social media
20260220_185124_408763c7e0_result.json,yes,256,yes,89,yes,con thinking,30,female,1,Milan,,primary school,student,woman,running;baking;cycling;football (calcio),married,immigrant,plumber,low,28,low,17,moderate,38,moderate,66,high,74,lower secondary,primary school,curious,Judaism,heterosexual,You have no social media
20260220_185137_0fa41e4425_result.json,yes,248,yes,113,yes,con thinking,42,male,1,Naples,,no formal education,student,man,gardening;yoga,in a relationship,native Italian,retail worker,low,24,moderate,58,low,14,low,23,moderate,48,bachelor's degree,vocational diploma,depressed,Atheist,heterosexual,You spend roughly one hour daily on social media
20260220_185146_0d0943f7ef_result.json,yes,217,yes,72,yes,con thinking,79,female,0,Chicago,,primary school,self-employed,transgender,rock climbing;painting;cycling,married,immigrant,mechanic,high,91,high,69,high,90,high,100,moderate,52,bachelor's degree,PhD,normal,Islam,asexual,You have no social media
20260220_185158_0f4ceb2444_result.json,yes,245,yes,90,yes,con thinking,40,female,2,Milan,,no formal education,self-employed,agender,cooking;board games;hiking;football (calcio),single,native Italian,plumber,low,30,low,11,low,19,low,21,moderate,38,lower secondary,upper secondary,depressed,Christianity,heterosexual,You spend roughly one hour daily on social media
20260220_185211_445aeef64a_result.json,yes,282,yes,100,yes,con thinking,74,male,1,Milan,,bachelor's degree,self-employed,transgender,cinema;knitting,married,native Italian,barista,high,97,moderate,49,high,79,high,91,low,16,primary school,no formal education,normal,Agnostic,heterosexual,You spend roughly a few times weekly on social media
20260220_185223_a0aed7620a_result.json,yes,267,yes,125,yes,con thinking,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260220_185233_76f259c59a_result.json,yes,242,yes,102,yes,con thinking,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260220_185245_53f4e47ac1_result.json,yes,191,yes,115,yes,con thinking,35,female,0,Bari,,no formal education,student,man,birdwatching;photography;painting;knitting;hiking,divorced,native Italian,hairdresser,low,30,high,80,high,69,low,7,low,31,PhD,bachelor's degree,curious,Christianity,bisexual,You have no social media
20260220_185300_e98e4d6b35_result.json,yes,312,yes,129,yes,con thinking,19,male,0,Philadelphia,,primary school,student,transgender,rock climbing;board games;cooking;reading novels,single,native American,cleaner,moderate,56,low,29,high,81,moderate,54,moderate,38,master's degree,PhD,anxious,Christianity,heterosexual,You spend a few times monthly on social media
20260220_185315_410e1ef3df_result.json,yes,332,yes,116,yes,con thinking,67,female,1,Bari,,upper secondary,employed full-time,genderqueer,photography;board games,widowed,native Italian,delivery driver,low,22,high,98,moderate,39,low,10,low,18,bachelor's degree,no formal education,normal,Islam,heterosexual,You spend several hours daily on social media
20260220_185330_1a0042217a_result.json,yes,349,yes,91,yes,con thinking,72,male,2,Washington DC,,PhD,employed full-time,woman,hiking;board games;baking;volunteering;videogames,divorced,native American,civil servant,low,5,low,19,low,18,moderate,33,high,90,PhD,bachelor's degree,depressed,Christianity,heterosexual,You spend a few times monthly on social media
20260220_185346_46c63fc40f_result.json,yes,258,yes,105,yes,con thinking,33,male,0,Bologna,,no formal education,employed part-time,transgender,classical music;baking;volunteering,widowed,native Italian,cleaner,moderate,48,high,74,moderate,64,high,87,low,20,vocational diploma,PhD,normal,Buddhism,asexual,You spend several hours daily on social media
20260220_185401_4457cedb76_result.json,yes,323,yes,114,yes,con thinking,38,female,0,Chicago,,no formal education,unemployed,non-binary,cinema;cycling;baking,divorced,native American,hairdresser,high,74,moderate,49,moderate,48,low,0,high,94,lower secondary,no formal education,curious,Christianity,bisexual,You have no social media
20260220_185412_7bc9d72284_result.json,yes,248,yes,87,yes,con thinking,35,female,1,Philadelphia,,bachelor's degree,employed part-time,man,football (calcio);hiking;knitting;cycling,in a relationship,native American,data scientist,moderate,58,moderate,41,high,83,high,98,moderate,34,vocational diploma,lower secondary,depressed,Islam,heterosexual,You have no social media
20260220_185425_cf8059d77b_result.json,yes,363,yes,95,yes,con thinking,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260220_185438_9de5ec2421_result.json,yes,362,yes,97,yes,con thinking,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260220_185451_badcb8e3b9_result.json,yes,296,yes,121,yes,con thinking,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260220_185506_91aa347f22_result.json,yes,283,yes,126,yes,con thinking,19,male,2,Lecce,,bachelor's degree,retired,agender,cooking;board games,married,native Italian,translator,high,96,low,22,high,98,high,87,moderate,53,PhD,upper secondary,creative,Christianity,heterosexual,You have no social media
20260220_185515_b9cdab62c3_result.json,yes,247,yes,107,yes,con thinking,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260220_185527_1b3f78005f_result.json,yes,279,yes,115,yes,con thinking,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260220_185540_52ee04a25d_result.json,yes,238,yes,125,yes,con thinking,20,female,2,Milan,,master's degree,student,man,reading novels;painting;cooking;football (calcio);photography,married,native Italian,barista,moderate,50,high,68,high,79,low,5,moderate,61,no formal education,no formal education,creative,Christianity,heterosexual,You have no social media
20260220_185552_e1245915d4_result.json,yes,261,yes,116,yes,con thinking,30,female,1,Milan,,primary school,self-employed,woman,painting;reading novels;cooking,divorced,native Italian,electrician,moderate,52,moderate,45,moderate,35,high,94,low,27,PhD,master's degree,with good mental health,Islam,heterosexual,You spend roughly a few times weekly on social media
20260220_185605_ba34e3759d_result.json,yes,308,yes,112,yes,con thinking,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260220_185617_9360b405ee_result.json,yes,263,yes,85,yes,con thinking,30,female,0,Philadelphia,,bachelor's degree,retired,man,cooking;football (calcio);running;reading novels,widowed,native American,engineer,low,12,high,99,high,89,low,22,low,28,master's degree,PhD,with good mental health,Buddhism,heterosexual,You spend a few times monthly on social media
20260220_185628_59af929edc_result.json,yes,250,yes,90,yes,con thinking,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260220_185641_bef7a33e35_result.json,yes,320,yes,72,yes,con thinking,24,male,2,Lecce,,vocational diploma,retired,woman,rock climbing;yoga;videogames,widowed,immigrant,waiter/waitress,moderate,64,high,85,high,93,high,72,low,29,primary school,no formal education,anxious,Christianity,bisexual,You spend roughly a few times weekly on social media
20260220_185652_89e39ba86f_result.json,yes,314,yes,54,yes,con thinking,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260220_185704_faa10384cf_result.json,yes,259,yes,95,yes,con thinking,42,male,1,Bologna,,lower secondary,student,transgender,volunteering;painting,married,native Italian,barista,high,71,low,27,high,68,low,18,high,83,bachelor's degree,vocational diploma,with good mental health,Islam,homosexual,You spend roughly a few times weekly on social media
20260220_185714_e5a60ddc5b_result.json,yes,240,yes,91,yes,con thinking,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260220_185729_7ca24de727_result.json,yes,295,yes,127,yes,con thinking,80,male,1,Los Angeles,,bachelor's degree,student,non-binary,cinema;running,in a relationship,native American,barista,low,15,moderate,62,moderate,54,high,87,low,3,upper secondary,PhD,with good mental health,Agnostic,asexual,You spend roughly a few times weekly on social media
20260220_185740_9093ab45e1_result.json,yes,257,yes,135,yes,con thinking,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260220_185751_1cd6c46db0_result.json,yes,259,yes,81,yes,con thinking,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260220_185805_35d181b9ae_result.json,yes,338,yes,105,yes,con thinking,83,female,1,Chicago,,master's degree,employed full-time,man,cinema;hiking;videogames;baking,divorced,native American,software developer,low,22,high,79,moderate,41,moderate,45,low,10,no formal education,PhD,anxious,Christianity,heterosexual,You spend several hours daily on social media
20260220_185816_aa2c4fa906_result.json,yes,309,yes,90,yes,con thinking,53,male,2,Milan,,bachelor's degree,student,man,birdwatching;volunteering;gardening,widowed,immigrant,delivery driver,moderate,36,high,93,moderate,37,low,11,moderate,37,upper secondary,no formal education,curious,Christianity,heterosexual,You spend roughly one hour daily on social media
20260220_185835_0e01350af4_result.json,yes,396,yes,168,yes,con thinking,30,female,2,Lecce,,lower secondary,retired,woman,photography;baking;gardening,divorced,native Italian,fitness trainer,low,10,moderate,33,low,22,high,73,moderate,37,lower secondary,lower secondary,anxious,Hinduism,heterosexual,You spend roughly one hour daily on social media
20260220_185844_081405680b_result.json,yes,234,yes,93,yes,con thinking,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260220_185855_db37e15ea1_result.json,yes,269,yes,102,yes,con thinking,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260220_185908_093cfb83b7_result.json,yes,328,yes,107,yes,con thinking,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260220_185919_9373471685_result.json,yes,260,yes,113,yes,con thinking,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260220_185928_3588da16ed_result.json,yes,205,yes,61,yes,con thinking,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260220_185943_7e9c43f74d_result.json,yes,290,yes,122,yes,con thinking,77,male,1,Los Angeles,,primary school,self-employed,agender,reading novels;hiking;photography;running;volunteering,divorced,native American,hairdresser,high,67,high,93,low,25,low,21,low,4,vocational diploma,PhD,with good mental health,Islam,heterosexual,You spend roughly one hour daily on social media
20260220_185959_1b3b2d65fd_result.json,yes,398,yes,116,yes,con thinking,31,male,3,Kansas City,,master's degree,self-employed,man,cycling;baking,in a relationship,native American,school teacher,high,86,high,73,moderate,66,high,85,moderate,61,master's degree,PhD,creative,Islam,heterosexual,You have no social media
20260220_190010_c7ed29eba0_result.json,yes,242,yes,123,yes,con thinking,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260220_190024_15334b34ff_result.json,yes,271,yes,105,yes,con thinking,78,female,1,Lecce,,upper secondary,retired,woman,travel;birdwatching;football (calcio);volunteering,married,native Italian,waiter/waitress,low,5,high,86,moderate,43,low,18,low,23,no formal education,no formal education,curious,Atheist,heterosexual,You have no social media
20260220_190037_5b01cd1e1d_result.json,yes,228,yes,107,yes,con thinking,69,female,1,Los Angeles,,PhD,employed full-time,transgender,classical music;baking;travel;cooking,in a relationship,immigrant,school teacher,moderate,37,low,29,moderate,57,moderate,38,moderate,46,vocational diploma,upper secondary,anxious,Islam,heterosexual,You spend several hours daily on social media
20260220_190047_02f29650a4_result.json,yes,230,yes,117,yes,con thinking,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260220_190058_be1a31c55b_result.json,yes,223,yes,81,yes,con thinking,57,female,1,Philadelphia,,PhD,employed full-time,man,gardening;cinema;yoga;photography;rock climbing,married,immigrant,data scientist,low,11,moderate,40,high,93,low,23,moderate,58,vocational diploma,bachelor's degree,anxious,Christianity,heterosexual,You have no social media
20260220_190111_3e6f1a61d6_result.json,yes,282,yes,113,yes,con thinking,51,male,1,Kansas City,,master's degree,self-employed,agender,football (calcio);videogames;cinema,in a relationship,immigrant,school teacher,low,6,high,91,low,7,high,85,moderate,50,lower secondary,master's degree,with good mental health,Agnostic,heterosexual,You spend a few times monthly on social media
20260220_190124_a5a5d9de85_result.json,yes,247,yes,116,yes,con thinking,71,male,0,Kansas City,,lower secondary,employed part-time,man,birdwatching;football (calcio);photography;board games;gardening,widowed,native American,mechanic,low,3,low,8,high,100,high,74,moderate,34,master's degree,primary school,depressed,Christianity,heterosexual,You spend a few times monthly on social media
20260220_190135_d80ca23bd3_result.json,yes,291,yes,50,yes,con thinking,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260220_190144_0d77c6dcc1_result.json,yes,225,yes,60,yes,con thinking,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260220_190159_307d350519_result.json,yes,339,yes,120,yes,con thinking,28,female,5,Bari,,bachelor's degree,self-employed,transgender,gardening;videogames;painting;football (calcio),divorced,native Italian,mechanic,low,28,high,71,moderate,62,low,10,high,82,no formal education,no formal education,with good mental health,Islam,heterosexual,You spend roughly a few times weekly on social media
20260220_190209_66c10cd984_result.json,yes,213,yes,94,yes,con thinking,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260220_190218_073c2f59e8_result.json,yes,242,yes,68,yes,con thinking,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260220_190229_2eb61f608a_result.json,yes,287,yes,114,yes,con thinking,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260220_190242_921c43cc00_result.json,yes,275,yes,111,yes,con thinking,43,male,5,Kansas City,,upper secondary,employed full-time,non-binary,baking;painting,single,native American,sales associate,low,32,high,76,moderate,65,low,11,low,31,no formal education,primary school,anxious,Christianity,heterosexual,You have no social media
20260220_190251_b996a07439_result.json,yes,266,yes,48,yes,con thinking,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260220_190306_844b104b35_result.json,yes,278,yes,152,yes,con thinking,42,female,1,Naples,,PhD,retired,genderqueer,yoga;rock climbing;painting;cycling;football (calcio),in a relationship,native Italian,plumber,low,30,low,32,low,24,moderate,49,moderate,60,lower secondary,no formal education,creative,Hinduism,homosexual,You spend roughly a few times weekly on social media
20260220_190321_461db80719_result.json,yes,310,yes,141,yes,con thinking,22,female,1,Chicago,,upper secondary,unemployed,man,volunteering;videogames;rock climbing,widowed,native American,carpenter,high,73,high,93,moderate,54,moderate,39,moderate,37,vocational diploma,PhD,curious,Hinduism,homosexual,You spend roughly one hour daily on social media
20260220_190333_1642195fbb_result.json,yes,271,yes,78,yes,con thinking,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260220_190343_ade77dfa98_result.json,yes,253,yes,108,yes,con thinking,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260220_190356_5188ba2239_result.json,yes,247,yes,123,yes,con thinking,82,female,0,New York,,vocational diploma,employed full-time,man,cooking;rock climbing;cycling;photography,married,native American,hairdresser,moderate,45,high,76,low,4,low,15,low,10,PhD,bachelor's degree,curious,Buddhism,homosexual,You spend several hours daily on social media
20260220_190416_f50158dc30_result.json,yes,273,yes,163,yes,con thinking,86,female,5,New York,,primary school,unemployed,man,videogames;yoga,widowed,native American,mechanic,high,96,moderate,65,low,16,low,29,low,15,master's degree,upper secondary,creative,Hinduism,homosexual,You spend several hours daily on social media
20260220_190427_b9839420f4_result.json,yes,281,yes,73,yes,con thinking,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260220_190441_9e8c171215_result.json,yes,269,yes,115,yes,con thinking,29,female,1,Washington DC,,no formal education,unemployed,man,knitting;rock climbing,in a relationship,native American,plumber,low,1,moderate,41,moderate,44,moderate,48,high,92,vocational diploma,upper secondary,anxious,Hinduism,heterosexual,You spend several hours daily on social media
20260220_190453_8d0b0a5d00_result.json,yes,315,yes,85,yes,con thinking,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260220_190505_c4d9f35d75_result.json,yes,300,yes,100,yes,con thinking,,,,,,,,,,,,,,,,,,,,,,,,,,,,
